dataset,label,dataset_type,task_type,n_classes,train_size,val_size,test_size,rep_type,cnn_architecture,train_accuracy,train_precision,train_recall,train_f1,train_n_classes,val_accuracy,val_precision,val_recall,val_f1,val_n_classes,test_accuracy,test_precision,test_recall,test_f1,test_n_classes,error,train_r2,train_mse,train_rmse,train_mae,val_r2,val_mse,val_rmse,val_mae,test_r2,test_mse,test_rmse,test_mae
APP,mod_label,merged,classification,4.0,2669.0,937.0,940.0,mtf_fixed,large_resnet,0.9902585237916824,0.9865820020515385,0.9913357889615304,0.9889354839800264,4.0,0.4215581643543223,0.2578264526357711,0.2573328737088589,0.2552162256596557,4.0,0.4095744680851064,0.2556785646290512,0.257442021460713,0.2560367959551543,4.0,,,,,,,,,,,,,
APP,mod_label,merged,classification,4.0,2669.0,937.0,940.0,heatmap_fixed,large_resnet,0.9726489321843388,0.9550040225192298,0.9602181822374328,0.957318936191888,4.0,0.7374599786552828,0.6111224462042606,0.5924191464649288,0.598517419090108,4.0,0.7361702127659574,0.6065214606713829,0.6099688473520248,0.6068360748573863,4.0,,,,,,,,,,,,,
APP,mod_label,merged,classification,4.0,2669.0,937.0,940.0,heatmap_zoomed,large_resnet,0.6275758711127764,0.7428568500859639,0.3571399488771813,0.371468214616142,4.0,0.5635005336179295,0.4048860024441775,0.2792507499953416,0.252418235409103,4.0,0.5861702127659575,0.5211808057929237,0.2962443752163378,0.2752276265638238,4.0,,,,,,,,,,,,,
APP,mod_label,merged,classification,4.0,2669.0,937.0,940.0,baseline_fixed,large_resnet,0.8167853128512551,0.7231121063120535,0.6984147421972019,0.7096469847857777,4.0,0.7139807897545357,0.5754458974332618,0.5415227234613449,0.5541386221180629,4.0,0.7531914893617021,0.6258746003551976,0.6049844236760125,0.6138260057478031,4.0,,,,,,,,,,,,,
APP,mod_label,merged,classification,4.0,2669.0,937.0,940.0,baseline_zoomed,large_resnet,1.0,1.0,1.0,1.0,4.0,0.4919957310565635,0.3347294035836483,0.3313195259656772,0.3320066957169243,4.0,0.5319148936170213,0.402435742256802,0.3859466943579093,0.3918161527411568,4.0,,,,,,,,,,,,,
Baseline,group_category_label,2d,classification,4.0,7269.0,2445.0,2486.0,gaf_fixed,large_resnet,0.9885816480946484,0.9885807866853612,0.988581032644156,0.988580648070065,4.0,0.2948875255623722,0.2946972551203717,0.2958828005715851,0.2951916307043039,4.0,0.2972646822204344,0.2970035438105582,0.2973187305570262,0.2971355290098783,4.0,,,,,,,,,,,,,
Baseline,group_category_label,2d,classification,4.0,7269.0,2445.0,2486.0,mtf_fixed,large_resnet,0.4640253129728986,0.469202462104786,0.4641475888471861,0.4632601126544255,4.0,0.3157464212678936,0.3160523789167151,0.3179103870346333,0.3146861542411907,4.0,0.3181818181818182,0.3228902860447281,0.3182756555285439,0.3185950748733832,4.0,,,,,,,,,,,,,
Baseline,group_category_label,2d,classification,4.0,7269.0,2445.0,2486.0,heatmap_fixed,large_resnet,0.6756087494841106,0.6799791494653035,0.6756404470087848,0.672957950212413,4.0,0.3562372188139059,0.3572021089588397,0.3589738413705596,0.3527942004999306,4.0,0.331456154465004,0.32461167233112,0.3316367316740989,0.3261848493383448,4.0,,,,,,,,,,,,,
Baseline,group_category_label,2d,classification,4.0,7269.0,2445.0,2486.0,heatmap_zoomed,large_resnet,0.471591690741505,0.4831411773806229,0.4717563337383945,0.4672468523984774,4.0,0.3128834355828221,0.3115414876130755,0.3157472893873277,0.3073813156741196,4.0,0.2855993563958166,0.2795008977276972,0.2857952058225257,0.2779017879620569,4.0,,,,,,,,,,,,,
Baseline,group_category_label,2d,classification,4.0,7269.0,2445.0,2486.0,baseline_fixed,large_resnet,0.9917457697069748,0.9917858595988978,0.991748477226638,0.9917412546246124,4.0,0.3353783231083844,0.3320061732233469,0.3389269677978913,0.3323044424293837,4.0,0.3543845534995977,0.3518181041294048,0.3545602977249643,0.3520498557064108,4.0,,,,,,,,,,,,,
Baseline,group_category_label,2d,classification,4.0,7269.0,2445.0,2486.0,baseline_zoomed,large_resnet,0.9785390012381344,0.9785579803327882,0.9785280949375812,0.97853438487562,4.0,0.3251533742331288,0.3266591163730366,0.3261318803033999,0.3263444944114269,4.0,0.3238133547868061,0.3244420287487385,0.3238902196955507,0.3240342737464035,4.0,,,,,,,,,,,,,
Baseline,group_category_label,timeseries,classification,4.0,7269.0,2445.0,2486.0,,,0.3900123813454395,0.4044637894203208,0.389868168137149,0.3544011858978879,4.0,0.3705521472392638,0.3654078243122899,0.3721712638667626,0.3329424340747936,4.0,0.3921962992759453,0.4006764993616869,0.3921239695724717,0.3589382898612633,4.0,,,,,,,,,,,,,
Baseline,group_category_label,merged,classification,4.0,7269.0,2445.0,2486.0,gaf_fixed,large_resnet,0.9584537075251066,0.9586415832762512,0.958448464298662,0.9584132866527484,4.0,0.3161554192229039,0.3138394668704652,0.3179240956928337,0.314746150297249,4.0,0.3065164923572003,0.3048709779701206,0.3065593326953499,0.3051467592248547,4.0,,,,,,,,,,,,,
Baseline,group_category_label,merged,classification,4.0,7269.0,2445.0,2486.0,mtf_fixed,large_resnet,0.8347778236346127,0.8356857226940304,0.8347625096523597,0.8349211326082175,4.0,0.3006134969325153,0.3010438696692191,0.3023558909460869,0.3004177752925561,4.0,0.3057119871279163,0.3095505308548446,0.3058253005986078,0.3060791516532432,4.0,,,,,,,,,,,,,
Baseline,group_category_label,merged,classification,4.0,7269.0,2445.0,2486.0,heatmap_fixed,large_resnet,0.8259733113220525,0.8269659585319269,0.8260273086504163,0.826054860338086,4.0,0.3496932515337423,0.3521143463720073,0.3514254212604788,0.3498252503453722,4.0,0.333467417538214,0.3321556030333717,0.333639776379678,0.3315865886066064,4.0,,,,,,,,,,,,,
Baseline,group_category_label,merged,classification,4.0,7269.0,2445.0,2486.0,heatmap_zoomed,large_resnet,0.6355757325629385,0.6509748096660474,0.6355517071736113,0.6360522285683056,4.0,0.3116564417177914,0.3205005726253762,0.3121828186657592,0.3095692696468378,4.0,0.2996781979082864,0.3077587314430103,0.2997300684872609,0.2967355903233665,4.0,,,,,,,,,,,,,
Baseline,group_category_label,merged,classification,4.0,7269.0,2445.0,2486.0,baseline_fixed,large_resnet,0.920896959691842,0.9240271138499494,0.9207130813375222,0.920505060107936,4.0,0.3333333333333333,0.3447409315867076,0.3347313811953096,0.3367559137103704,4.0,0.3503620273531778,0.3684258470009168,0.3504377131662236,0.3553131452720555,4.0,,,,,,,,,,,,,
Baseline,group_category_label,merged,classification,4.0,7269.0,2445.0,2486.0,baseline_zoomed,large_resnet,0.9862429495116248,0.9863135494228188,0.9862202566379054,0.9862340006241184,4.0,0.3137014314928425,0.3193724386736796,0.3143343251249527,0.3145719950203858,4.0,0.333065164923572,0.3362995978656699,0.3330995794180501,0.3334675950824862,4.0,,,,,,,,,,,,,
Bias,group_category_label,2d,classification,4.0,6034.0,2075.0,2082.0,gaf_fixed,large_resnet,0.5124295657938349,0.5106656332860828,0.5129868586637412,0.5111967256000081,4.0,0.3643373493975904,0.3610115692019516,0.364390625584536,0.3622456561712959,4.0,0.3477425552353506,0.3454437927217937,0.3478274059038962,0.3455587634281998,4.0,,,,,,,,,,,,,
Bias,group_category_label,2d,classification,4.0,6034.0,2075.0,2082.0,mtf_fixed,large_resnet,0.8629433211799801,0.8655594333736472,0.8630299333021578,0.8626454826688488,4.0,0.3151807228915663,0.3116190683040519,0.3151416920100095,0.3124935252797641,4.0,0.3150816522574448,0.312860378934015,0.3152423129533397,0.3137059513843677,4.0,,,,,,,,,,,,,
Bias,group_category_label,2d,classification,4.0,6034.0,2075.0,2082.0,heatmap_fixed,large_resnet,0.5397746105402718,0.5484911636249177,0.5393500583131697,0.5398139220518605,4.0,0.356144578313253,0.361780404401909,0.3562852563704372,0.3581271405726078,4.0,0.388568683957733,0.4010963102270956,0.3885661580436654,0.3912941579649678,4.0,,,,,,,,,,,,,
Bias,group_category_label,2d,classification,4.0,6034.0,2075.0,2082.0,heatmap_zoomed,large_resnet,0.4774610540271793,0.4967674701009243,0.4784697841210424,0.4732833832786621,4.0,0.3050602409638554,0.3000097913268031,0.3049661883313845,0.2935027738362057,4.0,0.2910662824207493,0.2869891525453028,0.2913845367519859,0.2777976000598975,4.0,,,,,,,,,,,,,
Bias,group_category_label,2d,classification,4.0,6034.0,2075.0,2082.0,baseline_fixed,large_resnet,0.7770964534305601,0.7942097685127305,0.7776145727980008,0.7725783934521043,4.0,0.3653012048192771,0.3509425772813233,0.3649423812165843,0.3482797485648886,4.0,0.3895292987512008,0.3785781038549216,0.3900040391149246,0.3782105248639285,4.0,,,,,,,,,,,,,
Bias,group_category_label,2d,classification,4.0,6034.0,2075.0,2082.0,baseline_zoomed,large_resnet,0.9464700033145508,0.9473108214814882,0.9466041727255448,0.9465202873103592,4.0,0.3272289156626506,0.3312952078824966,0.3273196439654487,0.3282479635447307,4.0,0.329971181556196,0.3300502025662051,0.330136789661676,0.3288733101244752,4.0,,,,,,,,,,,,,
Bias,group_category_label,timeseries,classification,4.0,6034.0,2075.0,2082.0,,,0.3922770964534305,0.3751334479855257,0.3929024706716507,0.3504838279075151,4.0,0.3966265060240964,0.3759528551451099,0.3964614245731446,0.3533875953121057,4.0,0.4000960614793468,0.384891997737066,0.4001583754498747,0.359123471628852,4.0,,,,,,,,,,,,,
Bias,group_category_label,merged,classification,4.0,6034.0,2075.0,2082.0,gaf_fixed,large_resnet,0.9902220749088498,0.9902406011318904,0.9902506272546358,0.9902112229863482,4.0,0.3243373493975903,0.3227166809487872,0.3241955542669017,0.3233700431222734,4.0,0.3410182516810759,0.3396197269911821,0.3412435778638399,0.3400767131251091,4.0,,,,,,,,,,,,,
Bias,group_category_label,merged,classification,4.0,6034.0,2075.0,2082.0,mtf_fixed,large_resnet,0.956247928405701,0.9562591386131732,0.9561332525205064,0.9561105643073288,4.0,0.2997590361445783,0.2994042269268222,0.2994173971610482,0.2984469333931437,4.0,0.3093179634966378,0.309403965207166,0.309459222476034,0.3081710276907084,4.0,,,,,,,,,,,,,
Bias,group_category_label,merged,classification,4.0,6034.0,2075.0,2082.0,heatmap_fixed,large_resnet,0.8114020550215446,0.8146482952343272,0.8111589717422374,0.8116904644344815,4.0,0.3286746987951807,0.3277320966272642,0.3290394429339972,0.3267917511566144,4.0,0.3856868395773294,0.3860649837480501,0.3856504714563555,0.3846464808023004,4.0,,,,,,,,,,,,,
Bias,group_category_label,merged,classification,4.0,6034.0,2075.0,2082.0,heatmap_zoomed,large_resnet,0.7555518727212462,0.7622745311201296,0.7555678986481199,0.7555926290040971,4.0,0.2949397590361445,0.2977746088666043,0.2948666419081838,0.2940793957945136,4.0,0.2891450528338136,0.2909960206821848,0.2892275136136275,0.2885374313586528,4.0,,,,,,,,,,,,,
Bias,group_category_label,merged,classification,4.0,6034.0,2075.0,2082.0,baseline_fixed,large_resnet,0.8995691083858137,0.9122672748678428,0.8999413330788915,0.9002887091934173,4.0,0.3571084337349398,0.3452076395600932,0.3570177853430255,0.3358287684964041,4.0,0.3852065321805956,0.3776231019236614,0.3856321851272321,0.3682790091695324,4.0,,,,,,,,,,,,,
Bias,group_category_label,merged,classification,4.0,6034.0,2075.0,2082.0,baseline_zoomed,large_resnet,0.9985084521047398,0.9984939759036144,0.9985157123882514,0.9985017789536732,4.0,0.3214457831325301,0.3240475380191563,0.3212805355935534,0.3225180690059269,4.0,0.3304514889529298,0.3309377022427031,0.3306084722981206,0.3302692357986305,4.0,,,,,,,,,,,,,
Crossmodal,condition_label,2d,classification,5.0,1361.0,453.0,485.0,gaf_fixed,large_resnet,0.9977957384276268,0.9985937431442236,0.9985915492957746,0.998588779855132,5.0,0.3487858719646799,0.2111648745519713,0.2283803881264736,0.2194175456822809,5.0,0.334020618556701,0.203026910087895,0.2126882528416163,0.2073818973565348,5.0,,,,,,,,,,,,,
Crossmodal,condition_label,2d,classification,5.0,1361.0,453.0,485.0,mtf_fixed,large_resnet,0.9926524614254224,0.995336444549023,0.9952962750209888,0.995299397013256,5.0,0.3090507726269316,0.1928619528619528,0.2022169155431957,0.1970458686996826,5.0,0.2865979381443299,0.1745239697323842,0.182679720070797,0.1775178698111359,5.0,,,,,,,,,,,,,
Crossmodal,condition_label,2d,classification,5.0,1361.0,453.0,485.0,heatmap_fixed,large_resnet,0.6032329169728141,0.704355858746327,0.5585351858416725,0.6003613665704923,5.0,0.2847682119205298,0.1778474807979421,0.1875052898857384,0.1718925277620929,5.0,0.245360824742268,0.188441354243241,0.1820206370833767,0.1824652626013932,5.0,,,,,,,,,,,,,
Crossmodal,condition_label,2d,classification,5.0,1361.0,453.0,485.0,heatmap_zoomed,large_resnet,0.5584129316678913,0.7029924399057548,0.4729034221121493,0.5280233272309774,5.0,0.2891832229580574,0.1750890365736702,0.1896221510186808,0.1817437682280337,5.0,0.2907216494845361,0.1753306464688578,0.1850549763934218,0.1800526146775403,5.0,,,,,,,,,,,,,
Crossmodal,condition_label,2d,classification,5.0,1361.0,453.0,485.0,baseline_fixed,large_resnet,0.3291697281410727,0.3472169059011164,0.2103464637707677,0.1219998048068872,5.0,0.3002207505518763,0.1474961597542242,0.1956843600749652,0.1029400141612038,5.0,0.3134020618556701,0.2785614035087719,0.2012296695984392,0.1065879403081651,5.0,,,,,,,,,,,,,
Crossmodal,condition_label,2d,classification,5.0,1361.0,453.0,485.0,baseline_zoomed,large_resnet,0.9742836149889786,0.9799136264107432,0.9835391771185936,0.9814139830879366,5.0,0.2913907284768212,0.1998827906028639,0.1998404443185831,0.1945960784083951,5.0,0.2927835051546392,0.1955932530369099,0.1995139489301218,0.1956922209255595,5.0,,,,,,,,,,,,,
Crossmodal,condition_label,timeseries,classification,5.0,1361.0,453.0,485.0,,,0.3534166054371785,0.3122783888385234,0.2344205187722312,0.2109868800362536,5.0,0.3024282560706401,0.1967278894680235,0.200065594583157,0.1560558813389916,5.0,0.3072164948453608,0.1689581671663137,0.1943485670829693,0.1495908721468988,5.0,,,,,,,,,,,,,
Crossmodal,condition_label,merged,classification,5.0,1361.0,453.0,485.0,gaf_fixed,large_resnet,0.4121969140337986,0.768152517060814,0.2765179438360209,0.2420829425531419,5.0,0.3090507726269316,0.1859452411994785,0.2015292303971948,0.1489433081236502,5.0,0.2886597938144329,0.155082234751958,0.1850155943742559,0.1385372876564946,5.0,,,,,,,,,,,,,
Crossmodal,condition_label,merged,classification,5.0,1361.0,453.0,485.0,mtf_fixed,large_resnet,0.9977957384276268,0.9985915337369096,0.998590434243776,0.998590435532748,5.0,0.2891832229580574,0.1768781463954893,0.1897593857686959,0.1812859748866594,5.0,0.2845360824742268,0.2221371533561484,0.1940869256223038,0.1977378241793215,5.0,,,,,,,,,,,,,
Crossmodal,condition_label,merged,classification,5.0,1361.0,453.0,485.0,heatmap_fixed,large_resnet,0.440852314474651,0.6633888732107632,0.3249239483144637,0.3541117366804779,5.0,0.2803532008830022,0.1642225031605562,0.1830403240432863,0.1682925805612214,5.0,0.2927835051546392,0.1826137879911045,0.1866026444799536,0.1830804235733813,5.0,,,,,,,,,,,,,
Crossmodal,condition_label,merged,classification,5.0,1361.0,453.0,485.0,heatmap_zoomed,large_resnet,0.3423952975753123,0.6720294388224471,0.2364706225153606,0.2047718189982169,5.0,0.2847682119205298,0.1281235431235431,0.1844510609999395,0.1150672156303356,5.0,0.3154639175257732,0.19946637610706,0.2014401597008777,0.1520353696869515,5.0,,,,,,,,,,,,,
Crossmodal,condition_label,merged,classification,5.0,1361.0,453.0,485.0,baseline_fixed,large_resnet,0.3864805290227773,0.2322512715442013,0.2471357944553598,0.2394511471201611,5.0,0.2869757174392936,0.1698110586273964,0.1876754730669246,0.1769826567986327,5.0,0.311340206185567,0.1890156970553645,0.198326490518892,0.1921033697446399,5.0,,,,,,,,,,,,,
Crossmodal,condition_label,merged,classification,5.0,1361.0,453.0,485.0,baseline_zoomed,large_resnet,0.3952975753122704,0.5877208716848372,0.2825870640093248,0.276803258895091,5.0,0.2958057395143488,0.1790733202673501,0.1957209358563569,0.156068308140992,5.0,0.2948453608247423,0.1674232512096016,0.1866149796526234,0.1577107850898506,5.0,,,,,,,,,,,,,
Filtered,group_category_label,2d,classification,6.0,3427.0,1127.0,1079.0,gaf_fixed,large_resnet,0.8392179749051649,0.8396163895452523,0.8387385833808764,0.8388700996985468,6.0,0.186335403726708,0.1915711688590421,0.18642706961878,0.1875538695625154,6.0,0.1696014828544949,0.167359059767876,0.1678700265755829,0.1667584376962493,6.0,,,,,,,,,,,,,
Filtered,group_category_label,2d,classification,6.0,3427.0,1127.0,1079.0,mtf_fixed,large_resnet,0.5754304056025679,0.579279780337969,0.575352295658829,0.5748493317627438,6.0,0.2031943212067435,0.1995968983873287,0.2014338111212704,0.1999072723087823,6.0,0.190917516218721,0.1880633673197026,0.1895842716438235,0.1882202430387977,6.0,,,,,,,,,,,,,
Filtered,group_category_label,2d,classification,6.0,3427.0,1127.0,1079.0,heatmap_fixed,large_resnet,0.4379924131893785,0.4532275497011704,0.4368813905531765,0.4400364836192531,6.0,0.2129547471162378,0.2122647600800443,0.2084921786413458,0.2075395110888599,6.0,0.2400370713623725,0.2380191638352223,0.2347613114149482,0.2345192090475676,6.0,,,,,,,,,,,,,
Filtered,group_category_label,2d,classification,6.0,3427.0,1127.0,1079.0,heatmap_zoomed,large_resnet,0.2985118179165451,0.3596999950564147,0.2955130216319925,0.2851866341746508,6.0,0.1987577639751552,0.1894785643809743,0.1922147991078265,0.1680996104678107,6.0,0.1936978683966636,0.1868199118934653,0.1828784293102662,0.1585139697066242,6.0,,,,,,,,,,,,,
Filtered,group_category_label,2d,classification,6.0,3427.0,1127.0,1079.0,baseline_fixed,large_resnet,0.8386343740881237,0.8405414487601597,0.8399334160650507,0.8395437189784433,6.0,0.1969831410825199,0.201214387046177,0.196311316522196,0.1959956857886023,6.0,0.2094531974050046,0.2096486779273133,0.2071772000176294,0.2069050330931676,6.0,,,,,,,,,,,,,
Filtered,group_category_label,2d,classification,6.0,3427.0,1127.0,1079.0,baseline_zoomed,large_resnet,0.9699445579223812,0.970430772072852,0.9702882543826508,0.9699371458897428,6.0,0.1685891748003549,0.1692275015186842,0.1660842198042733,0.166456430620615,6.0,0.1797961075069508,0.1823405964164169,0.1809906518168259,0.1793439317307801,6.0,,,,,,,,,,,,,
Filtered,group_category_label,timeseries,classification,6.0,3427.0,1127.0,1079.0,,,0.2646629705281587,0.2817362215273946,0.2626625956315794,0.2380786867350651,6.0,0.2262644188110026,0.2283719659906391,0.2229616565527682,0.1993265154690167,6.0,0.2177942539388322,0.2109967284017917,0.2117253055470188,0.1842887109773677,6.0,,,,,,,,,,,,,
Filtered,group_category_label,merged,classification,6.0,3427.0,1127.0,1079.0,gaf_fixed,large_resnet,0.7079077910709075,0.7161880100907575,0.7082839974716646,0.7102347057301303,6.0,0.1721384205856255,0.1714361250486989,0.1702610333387101,0.1699254559155605,6.0,0.1733086190917516,0.1734204261814453,0.172361497022994,0.1717152365618565,6.0,,,,,,,,,,,,,
Filtered,group_category_label,merged,classification,6.0,3427.0,1127.0,1079.0,mtf_fixed,large_resnet,0.9247154946016924,0.9265035226793557,0.9255448479956432,0.9255969264574933,6.0,0.2023070097604259,0.2025471806136559,0.2033971686027132,0.2021526941726023,6.0,0.1705282669138091,0.1679742653410954,0.1689504697106172,0.1672422427675483,6.0,,,,,,,,,,,,,
Filtered,group_category_label,merged,classification,6.0,3427.0,1127.0,1079.0,heatmap_fixed,large_resnet,0.3463670849139189,0.3674362279861951,0.3469397115615515,0.3378741648315602,6.0,0.2147293700088731,0.2142867298044442,0.2111636636335423,0.2054020789915638,6.0,0.2548656163113994,0.2587044452188987,0.2526785713836435,0.247143592887139,6.0,,,,,,,,,,,,,
Filtered,group_category_label,merged,classification,6.0,3427.0,1127.0,1079.0,heatmap_zoomed,large_resnet,0.4840968777356288,0.486195594194851,0.4842625009311618,0.4824451675130572,6.0,0.1845607808340727,0.1873601003325224,0.1844691287630438,0.184616051575378,6.0,0.1890639481000926,0.1896126987819036,0.1874661345502438,0.1867326728070105,6.0,,,,,,,,,,,,,
Filtered,group_category_label,merged,classification,6.0,3427.0,1127.0,1079.0,baseline_fixed,large_resnet,0.5328275459585643,0.543412194229465,0.5332000360411054,0.5305670629019698,6.0,0.2413487133984028,0.2403195974511914,0.2382960141022877,0.2378391070418473,6.0,0.2344763670064875,0.2347155274187507,0.2329301415691284,0.2306271554424509,6.0,,,,,,,,,,,,,
Filtered,group_category_label,merged,classification,6.0,3427.0,1127.0,1079.0,baseline_zoomed,large_resnet,0.9982491975488764,0.9982328141032718,0.9982696905204388,0.9982485506264108,6.0,0.2023070097604259,0.2031358502356194,0.200590926922119,0.2011823199165021,6.0,0.2094531974050046,0.208504195194796,0.2074438868231256,0.2077735595927369,6.0,,,,,,,,,,,,,
Filtered,meta_delay_label,2d,classification,2.0,3237.0,1200.0,1196.0,gaf_fixed,large_resnet,0.7491504479456287,0.7535839849669637,0.749130000587889,0.7480389081843231,2.0,0.5208333333333334,0.52130203732685,0.5208333333333333,0.5181830052671675,2.0,0.5317725752508361,0.5333557193955762,0.5319446425225739,0.5268492693912961,2.0,,,,,,,,,,,,,
Filtered,meta_delay_label,2d,classification,2.0,3237.0,1200.0,1196.0,mtf_fixed,large_resnet,0.6453506333024406,0.6486648760356397,0.6453275038155525,0.6433407043973003,2.0,0.6808333333333333,0.6838614289224478,0.6808333333333334,0.6795137758172364,2.0,0.6438127090301003,0.6632887486176203,0.6440997418925456,0.633139400921659,2.0,,,,,,,,,,,,,
Filtered,meta_delay_label,2d,classification,2.0,3237.0,1200.0,1196.0,heatmap_fixed,large_resnet,0.5545257954896509,0.6723582893108413,0.554653447052958,0.4628962327112052,2.0,0.5316666666666666,0.6779470529470529,0.5316666666666666,0.4105224882524054,2.0,0.5158862876254181,0.6227388419234614,0.5151033408556416,0.379324994734224,2.0,,,,,,,,,,,,,
Filtered,meta_delay_label,2d,classification,2.0,3237.0,1200.0,1196.0,heatmap_zoomed,large_resnet,0.4998455359901143,0.25,0.4996911673872761,0.333264675592173,2.0,0.4991666666666666,0.2497914929107589,0.4991666666666666,0.3329627570872707,2.0,0.4991638795986622,0.2495819397993311,0.5,0.3329615170105968,2.0,,,,,,,,,,,,,
Filtered,meta_delay_label,2d,classification,2.0,3237.0,1200.0,1196.0,baseline_fixed,large_resnet,0.7670682730923695,0.7689683610736242,0.7670552714940245,0.7666502858672581,2.0,0.5916666666666667,0.5919281511855946,0.5916666666666666,0.591376089663761,2.0,0.6028428093645485,0.6097736073875484,0.6030500303409088,0.5967510098970263,2.0,,,,,,,,,,,,,
Filtered,meta_delay_label,2d,classification,2.0,3237.0,1200.0,1196.0,baseline_zoomed,large_resnet,0.9484090206981772,0.9500854458510868,0.9484184639910336,0.9483616904513656,2.0,0.5541666666666667,0.5561585803110898,0.5541666666666667,0.550177931953552,2.0,0.5459866220735786,0.5467107436133984,0.5458748947855583,0.5438945679159746,2.0,,,,,,,,,,,,,
Filtered,meta_delay_label,timeseries,classification,2.0,3237.0,1200.0,1196.0,,,0.8717948717948718,0.8718452199144777,0.8717966728534988,0.8717909073860131,2.0,0.9,0.9004449388209121,0.8999999999999999,0.899972214504029,2.0,0.8921404682274248,0.8928067266432884,0.8921751215733649,0.892100564590069,2.0,,,,,,,,,,,,,
Filtered,meta_delay_label,merged,classification,2.0,3237.0,1200.0,1196.0,gaf_fixed,large_resnet,0.9904232313870868,0.9905038787807516,0.990425234640254,0.990422865783737,2.0,0.5683333333333334,0.5696994424044608,0.5683333333333334,0.5662077513147757,2.0,0.5618729096989966,0.5622880818500824,0.5617989781964916,0.5609779334500875,2.0,,,,,,,,,,,,,
Filtered,meta_delay_label,merged,classification,2.0,3237.0,1200.0,1196.0,mtf_fixed,large_resnet,0.6484399135001545,0.6589554873877254,0.6484795815451709,0.6425649120546357,2.0,0.61,0.6389844309359689,0.61,0.5885485199175925,2.0,0.6605351170568562,0.6617314223706647,0.6604614614530638,0.6598416812609458,2.0,,,,,,,,,,,,,
Filtered,meta_delay_label,merged,classification,2.0,3237.0,1200.0,1196.0,heatmap_fixed,large_resnet,0.6178560395427866,0.6192589911830093,0.6178727044651318,0.6167486592751285,2.0,0.5341666666666667,0.5341667615743377,0.5341666666666667,0.5341663431710717,2.0,0.5025083612040134,0.502447987336047,0.5024216799076071,0.5011241216813523,2.0,,,,,,,,,,,,,
Filtered,meta_delay_label,merged,classification,2.0,3237.0,1200.0,1196.0,heatmap_zoomed,large_resnet,0.6243435279579858,0.629417246417225,0.6243740317963979,0.6206594806218106,2.0,0.5508333333333333,0.5534601575760054,0.5508333333333333,0.5452471365263997,2.0,0.532608695652174,0.5330890308766415,0.5324969309541587,0.5304549971731671,2.0,,,,,,,,,,,,,
Filtered,meta_delay_label,merged,classification,2.0,3237.0,1200.0,1196.0,baseline_fixed,large_resnet,0.7188755020080321,0.7189086648121011,0.7188735664478753,0.7188636696810606,2.0,0.6258333333333334,0.6273276649567845,0.6258333333333334,0.624732287440581,2.0,0.6362876254180602,0.6364076474473063,0.6363103777093593,0.6362304055891836,2.0,,,,,,,,,,,,,
Filtered,meta_delay_label,merged,classification,2.0,3237.0,1200.0,1196.0,baseline_zoomed,large_resnet,0.8662341674389867,0.8673409375466647,0.866242648524055,0.866135233288047,2.0,0.5708333333333333,0.5731600253621421,0.5708333333333333,0.5673938137315364,2.0,0.5994983277591973,0.5995049504950495,0.5994874204075469,0.5994756473133915,2.0,,,,,,,,,,,,,
Filtered,meta_spatial_filter_label,2d,classification,3.0,3237.0,1198.0,1198.0,gaf_fixed,large_resnet,0.7896200185356812,0.7902114887718173,0.7896200185356812,0.7893112531101397,3.0,0.333889816360601,0.3325920200764851,0.333965661641541,0.3321190929218137,3.0,0.333889816360601,0.3336203900589051,0.3339489112227805,0.3332987400916645,3.0,,,,,,,,,,,,,
Filtered,meta_spatial_filter_label,2d,classification,3.0,3237.0,1198.0,1198.0,mtf_fixed,large_resnet,0.5081865925239419,0.5118224491759703,0.5081865925239418,0.4989563817048156,3.0,0.3823038397328882,0.3799252095912073,0.3824539363484087,0.3699154938700668,3.0,0.3998330550918197,0.3949739952832189,0.4001172529313233,0.3865059961632225,3.0,,,,,,,,,,,,,
Filtered,meta_spatial_filter_label,2d,classification,3.0,3237.0,1198.0,1198.0,heatmap_fixed,large_resnet,0.458758109360519,0.4692294859266399,0.458758109360519,0.4482559963891743,3.0,0.4056761268781302,0.3927360873420247,0.4058835845896147,0.3848241240813443,3.0,0.3848080133555926,0.3902324792845487,0.3848199329983249,0.3677699217778882,3.0,,,,,,,,,,,,,
Filtered,meta_spatial_filter_label,2d,classification,3.0,3237.0,1198.0,1198.0,heatmap_zoomed,large_resnet,0.409329626197096,0.4923149841797856,0.409329626197096,0.3642008533083611,3.0,0.3330550918196995,0.3381341344044284,0.3327177554438861,0.2733898568004635,3.0,0.335559265442404,0.3490815907574121,0.3351591289782245,0.261615447121062,3.0,,,,,,,,,,,,,
Filtered,meta_spatial_filter_label,2d,classification,3.0,3237.0,1198.0,1198.0,baseline_fixed,large_resnet,0.6660488106271238,0.6714681828260559,0.666048810627124,0.6648111670112444,3.0,0.3764607679465776,0.3837058947442334,0.3764154103852596,0.3732238164703843,3.0,0.3639398998330551,0.3638281994466195,0.3638944723618091,0.3586092179860298,3.0,,,,,,,,,,,,,
Filtered,meta_spatial_filter_label,2d,classification,3.0,3237.0,1198.0,1198.0,baseline_zoomed,large_resnet,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.1666666666666666,3.0,0.3347245409015025,0.4447229184071289,0.3341708542713568,0.1686505974809702,3.0,0.333889816360601,0.1112966054535336,0.3333333333333333,0.1668752607425949,3.0,,,,,,,,,,,,,
